Date,Open,High,Low,Close,Adj Close,Volume,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,ma_5,ma_10,ma_20,ma_50,dist_ma20,dist_ma50,vol_5,vol_10,vol_20,roll_high_20,roll_high_60,drawdown_20,drawdown_60,roll_min_10,roll_max_10,roll_min_20,roll_max_20,rsi,macd,macd_signal,bb_mid,bb_upper,bb_lower,bb_dist_lower,candle_body,candle_range,upper_wick,lower_wick,bullish_candle,bearish_candle,hammer_like,doji_like,close_above_ma50,label,rule_score,rule_hits,rule_signal
2017-11-22,10350.7998046875,10368.7001953125,10309.5498046875,10342.2998046875,10342.2998046875,157600,0.00149119420929833,0.005708136989210022,0.022163361945116034,0.003799751782534555,0.004560330352428865,10293.2599609375,10262.6599609375,10320.714990234375,10154.63798828125,0.00209140689124232,0.018480404384953575,0.0036013149967130597,0.005737255750601799,0.005499799894334713,10452.5,10452.5,-0.010542950998564948,-0.010542950998564948,10118.0498046875,10342.2998046875,10118.0498046875,10452.5,57.755728067828954,33.4307313711779,43.9042713749178,10320.714990234375,10495.588281838833,10145.841698629918,0.01936341132585495,-0.0008211925803212482,0.005714571988747473,0.0017293727018943565,0.003164006706531868,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-11-23,10358.4501953125,10374.2998046875,10307.2998046875,10348.75,10348.75,153000,0.0006236712756650942,0.004854958125986242,0.013118284833206983,0.0038607039449658487,0.0004785664268420753,10320.0599609375,10266.63994140625,10320.9625,10159.7519921875,0.0026923361072186403,0.0186026202172882,0.002427101209638668,0.005737486495963852,0.005400254133297073,10452.5,10452.5,-0.009925855058598443,-0.009925855058598443,10118.0498046875,10348.75,10118.0498046875,10452.5,58.21266303147438,35.83472471488312,42.290362042910864,10320.9625,10495.987311141185,10145.937688858814,0.019989508841937065,-0.0009364523774888275,0.006468149070245996,0.001530113972278634,0.0040015827204785345,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-11-24,10366.7998046875,10404.5,10362.25,10389.7001953125,10389.7001953125,129200,0.003957018510689636,0.006081186252606008,0.010317455946142973,0.006583204913168883,0.00645646314665016,10341.280078125,10273.4349609375,10324.29501953125,10165.96,0.0063350742745649224,0.022008762115186542,0.0013021975334791434,0.005844981536909162,0.005445894543203177,10452.5,10452.5,-0.006008113340109977,-0.006008113340109977,10118.0498046875,10389.7001953125,10118.0498046875,10452.5,61.09015337851665,40.57650459923934,41.947590554176564,10324.29501953125,10502.00465948763,10146.58537957487,0.02396025920473921,0.0022090125261843346,0.0040755103596093415,0.0014276155579668907,0.00043888227545811577,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-11-27,10361.0498046875,10407.150390625,10340.2001953125,10399.5498046875,10399.5498046875,141900,0.000948016707878141,0.0055355192830566224,0.009787576617307892,0.017075839592357367,0.0034639738614663518,10361.4400390625,10290.894921875,10326.089990234375,10172.21900390625,0.007114000993851288,0.022348201576662063,0.0013798030221284245,0.004665297854137674,0.005382661098208024,10452.5,10452.5,-0.005065792424061244,-0.005065792424061244,10118.0498046875,10399.5498046875,10118.0498046875,10452.5,61.7720181672485,44.6148878251679,42.48105000837484,10326.089990234375,10506.182598395177,10145.997382073574,0.024990389122504064,0.003715839680896235,0.006461719282751704,0.000733572956483751,0.0020123066453717185,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-11-28,10387.900390625,10409.5498046875,10355.2001953125,10370.25,10370.25,196000,-0.0028174108723719726,0.002077545597294339,0.0041977367588781345,0.018028625612808158,0.003381633428441777,10370.1099609375,10309.2599609375,10327.8375,10177.91599609375,0.004106619609381079,0.018897189167219164,0.0024277034966125022,0.0045520052365077305,0.005385029920489072,10452.5,10452.5,-0.0078689308777804,-0.0078689308777804,10118.0498046875,10399.5498046875,10118.0498046875,10452.5,58.488498518699885,44.933125160152485,42.971465038730365,10327.8375,10508.981589587835,10146.693410412165,0.022032457328259314,-0.0016991297530085426,0.005232011025447463,0.0020840991199760086,0.0014487821524629108,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-11-29,10376.650390625,10392.9501953125,10345.900390625,10361.2998046875,10361.2998046875,152500,-0.0008630645657047298,-0.002733513969711443,0.0018371155699226094,0.024041194172349956,-0.007585862297064372,10373.9099609375,10333.5849609375,10323.877490234376,10182.08,0.0036248313183222525,0.01760149249342957,0.002497257990947261,0.0036119135812432914,0.004845219489457024,10452.5,10452.5,-0.008725204048074642,-0.008725204048074642,10214.75,10399.5498046875,10118.0498046875,10452.5,57.48332240212732,43.95642230468184,43.16845649192066,10323.877490234376,10497.977197931916,10149.777782536836,0.020840064352403598,-0.0014793392240880358,0.0045341996613866955,0.0015708156364433745,0.0014840448008552856,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-11-30,10332.7001953125,10332.7001953125,10211.25,10226.5498046875,10226.5498046875,342500,-0.013005125084696312,-0.016635335495198245,-0.011808208267906739,0.0011551731258718778,-0.018923041855744227,10349.469921875,10334.76494140625,10314.014990234375,10183.66,-0.008480226723510564,0.004211629678082307,0.006453997798496031,0.005290384689434075,0.005608679506196297,10452.5,10452.5,-0.02161685676273617,-0.02161685676273617,10226.5498046875,10399.5498046875,10118.0498046875,10452.5,44.95640513149011,31.94098363097146,40.922961919730824,10314.014990234375,10486.62266547386,10141.407314994889,0.008395530033264764,-0.010273247904081824,0.011753964889796832,0.0,0.001480716985715008,0,1,0,0,1,0.0,0.5,2,DIP WATCH
2017-12-01,10263.7001953125,10272.7001953125,10108.5498046875,10121.7998046875,10121.7998046875,143400,-0.010242946252702612,-0.023957975488777983,-0.02578518971566357,-0.015733771328474866,-0.03163838271346564,10295.88984375,10318.5849609375,10297.47998046875,10183.27298828125,-0.017060501803787265,-0.006036682279311534,0.00609579892287389,0.005645940619445081,0.005903402361740076,10451.7998046875,10452.5,-0.03157350945929893,-0.03163838271346564,10121.7998046875,10399.5498046875,10118.0498046875,10451.7998046875,38.02013573810052,13.807053232698308,35.49978018232432,10297.47998046875,10477.432690067142,10117.527270870358,0.00042229031884533086,-0.013825461375986689,0.01599329554656795,0.0008768767431564651,0.0012909574274247958,0,1,0,0,0,0.0,0.5,2,DIP WATCH
2017-12-04,10175.0498046875,10179.2001953125,10095.7001953125,10127.75,10127.75,148600,0.0005878594150563465,-0.022540589413486578,-0.02613572796824226,-0.016603956790872676,-0.0310042108290447,10241.5298828125,10301.4849609375,10281.277490234375,10183.38998046875,-0.014932725080147202,-0.0054637974756407415,0.006006519945873258,0.005599662701737722,0.005914098080909476,10399.5498046875,10452.5,-0.02613572796824226,-0.031069122219564704,10121.7998046875,10399.5498046875,10118.0498046875,10399.5498046875,38.599653922535644,-0.08312797444341413,28.383198550970775,10281.277490234375,10461.079948131746,10101.475032337004,0.0026011020745864144,-0.0046486066992723375,0.008206348037877195,0.0004078988019388342,0.003149842536666023,0,1,0,0,0,0.0,0.5,2,DIP WATCH
2017-12-05,10118.25,10147.9501953125,10069.099609375,10118.25,10118.25,155500,-0.0009380168349337747,-0.010590062802789957,-0.024300282056845313,-0.020204551485208277,-0.022405509279850855,10191.1298828125,10280.619921875,10269.682470703125,10186.46697265625,-0.014745584504206821,-0.006696823622887704,0.006252011414673664,0.005396365139378052,0.005592989182662914,10399.5498046875,10452.5,-0.027049229050348567,-0.03197799569480986,10118.25,10399.5498046875,10118.0498046875,10399.5498046875,37.98892218897478,-11.7226360088207,20.362031639012482,10269.682470703125,10460.36434132234,10079.00060008391,0.0038941757693480294,0.0,0.0077929074630000246,0.0029353094964544263,0.004857597966545599,0,0,0,1,0,0.0,0.5,2,DIP WATCH
2017-12-06,10088.7998046875,10104.2001953125,10033.349609375,10044.099609375,10044.099609375,166100,-0.007328380957675518,-0.007676519671582116,-0.030613938530086426,-0.02883306430329402,-0.02514287100824175,10127.68984375,10250.79990234375,10256.729931640624,10189.89697265625,-0.02073081027605972,-0.014308031148154376,0.0058670863818312295,0.0054777836059042824,0.005716160812559387,10399.5498046875,10452.5,-0.03417938295293166,-0.039072029717770906,10044.099609375,10399.5498046875,10044.099609375,10399.5498046875,33.52958986971795,-26.62344826784647,10.964935657640691,10256.729931640624,10471.510184220248,10041.949679061001,0.0002140949101230305,-0.0044306752218168915,0.0070226971799540626,0.001526483915147628,0.0010655380429895427,0,1,0,0,0,0.0,0.75,3,DIP ZONE
2017-12-07,10063.4501953125,10182.650390625,10061.900390625,10166.7001953125,10166.7001953125,166200,0.012206229598028528,0.0038458883081138318,-0.0058523754851872445,-0.017591477684502976,-0.013798689226831362,10115.719921875,10232.594921875,10249.617431640625,10195.8009765625,-0.008089788412215193,-0.0028541927521824606,0.008693500196327428,0.007246477549323765,0.006456249287213192,10399.5498046875,10452.5,-0.022390354750745578,-0.027342722285338406,10044.099609375,10399.5498046875,10044.099609375,10399.5498046875,45.02100357478232,-28.214368985540204,3.129074729004511,10249.617431640625,10466.527206541885,10032.707656739365,0.013355570914410864,0.010259900729482746,0.011998866954818804,0.0015849629106257726,0.00015400331471028598,1,0,0,0,0,0.0,0.25,1,NO DIP
2017-12-08,10198.4501953125,10270.849609375,10195.25,10265.650390625,10265.650390625,200000,0.009732773998600175,0.014567775121686166,0.014211957232238559,-0.011939690496889144,-0.005435087012861217,10144.4900390625,10220.18994140625,10246.812451171874,10206.398984375,0.0018384194638958462,0.005805319421738009,0.008030837110632346,0.00794806899671363,0.0068557231725373475,10399.5498046875,10452.5,-0.012875501014682933,-0.017876068823247993,10044.099609375,10399.5498046875,10044.099609375,10399.5498046875,52.20313441276007,-21.245822696862888,-1.7459047561689691,10246.812451171874,10461.231313104221,10032.393589239528,0.023250363864876444,0.006589255624681791,0.00741285273028521,0.0005098047890050696,0.00031379231659834955,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-12-11,10310.5,10329.2001953125,10282.0498046875,10322.25,10322.25,147400,0.0055134947345070184,0.027692914391786783,0.019204660462590395,-0.007432995287224631,0.009515919669917494,10183.3900390625,10212.4599609375,10251.67744140625,10217.46498046875,0.006884001081492341,0.010255481152277257,0.00798563252290653,0.008210178481236698,0.006616671672968118,10399.5498046875,10452.5,-0.007432995287224631,-0.012461133700071736,10044.099609375,10370.25,10044.099609375,10399.5498046875,55.76292438393563,-11.028949241952432,-3.602513653325662,10251.67744140625,10468.410545581599,10034.9443372309,0.028630518826413542,0.001139614955627758,0.004573045984675816,0.0006740890657582077,0.00275934196328985,1,0,1,0,1,0.0,0.0,0,NO DIP
2017-12-12,10324.900390625,10326.099609375,10230.2001953125,10240.150390625,10240.150390625,175100,-0.007953654423696332,0.007224585549042262,0.012047576470733512,-0.012545465092451913,0.005256983027065898,10207.7701171875,10199.45,10254.35498046875,10226.49599609375,-0.001385225094197029,0.0013351977584956654,0.009506041596862873,0.008511420112900367,0.006822149233647376,10399.5498046875,10452.5,-0.015327530235073494,-0.020315676572590258,10044.099609375,10361.2998046875,10044.099609375,10399.5498046875,49.95146115169536,-9.447846864262829,-4.771580295513096,10254.35498046875,10469.016156320244,10039.693804617256,0.019966404345474587,-0.008208311634362392,0.009288168450474988,0.00011614821495894425,0.0009637086011536507,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-12-13,10236.599609375,10296.5498046875,10169.849609375,10192.9501953125,10192.9501953125,181600,-0.004609326378225087,-0.007081888876606657,0.01481970427678414,-0.01624792376906592,0.007402650913054476,10237.540234375,10182.6150390625,10258.1,10233.165,-0.006351059619958854,-0.003929850118462919,0.008864035717396005,0.008575722054536192,0.006723185860532128,10399.5498046875,10452.5,-0.019866207023872984,-0.024831361366897897,10044.099609375,10322.25,10044.099609375,10399.5498046875,46.92371323908194,-11.8666814153421,-6.190600519478897,10258.1,10465.229855153097,10050.970144846904,0.014126004596520358,-0.004264054053899353,0.01237717602986679,0.005856456010802232,0.0022566659651652057,0,1,0,0,0,0.0,0.0,0,NO DIP
2017-12-14,10229.2998046875,10276.099609375,10141.5498046875,10252.099609375,10252.099609375,154300,0.005802972930222028,-0.0067960367773498565,0.008399914664728225,0.0024983797248794293,0.003656438911867621,10254.6201171875,10185.17001953125,10259.96748046875,10239.908984375,-0.0007668514650487346,0.001190501304122904,0.007564773499503702,0.00782715558110258,0.00650256546584326,10399.5498046875,10452.5,-0.014178517155236658,-0.01917248415450845,10044.099609375,10322.25,10044.099609375,10399.5498046875,50.93714316055166,-8.90807509663864,-6.734095434910846,10259.96748046875,10466.122875499528,10053.81208543797,0.019722620857836715,0.002228872466623,0.013153373862973843,0.0023462016421693086,0.008578299754181534,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-12-15,10345.650390625,10373.099609375,10319.650390625,10333.25,10333.25,255100,0.007915489872025061,0.009091625203105913,0.0065850293749274424,0.020890572763015536,0.004828113939766343,10268.1400390625,10206.3150390625,10262.45,10248.79998046875,0.006898937388245319,0.008239990993305302,0.007112305483194287,0.007196295387024393,0.006569719114375781,10399.5498046875,10452.5,-0.00637525719215426,-0.011408753886629985,10044.099609375,10333.25,10044.099609375,10399.5498046875,55.86770608203177,-0.015026733304694062,-5.390281694589616,10262.45,10470.98565383111,10053.914346168891,0.0277837709983626,-0.0011986090924005087,0.005166346892838608,0.002653213448511065,0.0013145243519270345,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-12-18,10263.099609375,10443.5498046875,10074.7998046875,10388.75,10388.75,230400,0.005371011056540809,0.01920933595629104,0.00644239385792833,0.025770778307126374,0.008738924626775058,10281.4400390625,10232.4150390625,10266.95,10256.9809765625,0.01186330896712251,0.012846764924162146,0.0070916274673172115,0.007243944550553229,0.006664687377755024,10399.5498046875,10452.5,-0.001038487712480829,-0.006099019373355663,10044.099609375,10388.75,10044.099609375,10399.5498046875,58.90912415778094,11.379982972819562,-2.0362287611077803,10266.95,10482.548464433623,10051.351535566379,0.03356747231849844,0.012242928102366126,0.03592969122731296,0.005339498472512359,0.018347264652434473,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-12-19,10414.7998046875,10472.2001953125,10406.0,10463.2001953125,10463.2001953125,169100,0.007166424768379365,0.020590961264603802,0.021781887587481563,0.03409188301460242,0.013198520323797869,10326.05,10266.91005859375,10273.764990234375,10266.46998046875,0.018438732563786697,0.019162401021774356,0.005100635992418477,0.007261044631140756,0.006816394899838524,10463.2001953125,10463.2001953125,0.0,0.0,10044.099609375,10463.2001953125,10044.099609375,10463.2001953125,62.62965001876977,26.117057633910008,3.5944285178957776,10273.764990234375,10505.365382403095,10042.164598065654,0.04192677715399595,0.004647270377988055,0.006356357928522503,0.0008641548727561018,0.0008449326777783456,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-12-20,10494.400390625,10494.4501953125,10437.150390625,10444.2001953125,10444.2001953125,175200,-0.001815888030940238,0.01073720226574415,0.024649389547252376,0.039834390487730076,0.00985277864202061,10376.3,10306.9201171875,10278.860009765625,10275.01498046875,0.016085459417658265,0.01646569033381895,0.0038848907393106502,0.006530060513629064,0.006835712404381619,10463.2001953125,10463.2001953125,-0.001815888030940238,-0.001815888030940238,10166.7001953125,10463.2001953125,10044.099609375,10463.2001953125,61.10897513674368,35.84989894805403,10.045522603927429,10278.860009765625,10521.05000769364,10036.67001183761,0.04060412298045413,-0.004783522015926276,0.005460036072064473,4.745834506609086e-06,0.0006717682216315881,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-12-21,10473.9501953125,10473.9501953125,10426.900390625,10440.2998046875,10440.2998046875,151900,-0.00037345038892977467,0.0049620796233906805,0.01835723436986525,0.026911348236780652,0.008846460170310433,10413.9400390625,10334.280078125,10283.4375,10284.12498046875,0.015253878354149597,0.0151860099440011,0.004460537359245459,0.0059446369640759125,0.006838495019516698,10463.2001953125,10463.2001953125,-0.0021886602757786866,-0.0021886602757786866,10192.9501953125,10463.2001953125,10044.099609375,10463.2001953125,60.78270629088275,42.75565629306038,16.58754934175402,10283.4375,10534.487968828504,10032.387031171496,0.04065959300100608,-0.0032127697762072477,0.004492078328628736,0.0,0.0012793085524214884,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-12-22,10457.2998046875,10501.099609375,10448.25,10493.0,10493.0,138800,0.0050477664720738336,0.002848058350336302,0.015459802095178166,0.022146634721032843,0.009942520260026955,10445.8900390625,10357.0150390625,10288.602490234374,10292.05697265625,0.019866401676965628,0.019524088127146122,0.003927968295322714,0.005494149947199085,0.006872095947870636,10493.0,10493.0,0.0,0.0,10192.9501953125,10493.0,10044.099609375,10493.0,63.609822041271464,51.882910177546364,23.64662150891249,10288.602490234374,10552.766013565562,10024.438966903186,0.04674187100583094,0.0034139018656132755,0.0050538485423656,0.0007745411842710428,0.000865405492481282,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-12-26,10512.2998046875,10545.4501953125,10477.9501953125,10531.5,10531.5,155600,0.003669112741827796,0.008358687410710663,0.01374082541210453,0.020271743079270488,0.012688068021273757,10474.4400390625,10377.9400390625,10295.2,10299.33796875,0.022952443857331417,0.022541451883064667,0.003749398438372744,0.0054009663883346935,0.006907916409302827,10531.5,10531.5,0.0,0.0,10192.9501953125,10531.5,10044.099609375,10531.5,65.56292617475324,61.51385940126056,31.220069087382104,10295.2,10577.03070487267,10013.369295127331,0.05174389255021272,0.001826450507427358,0.006421049746878541,0.0013270355271145825,0.0032675637123365997,1,0,0,0,1,0.0,0.0,0,NO DIP
2017-12-27,10531.0498046875,10552.400390625,10469.25,10490.75,10490.75,165200,-0.003869344347908643,0.004832255419509046,0.0026330189782513003,0.02447225868913283,0.011619777729563019,10479.95,10403.0,10301.225,10304.5359765625,0.01839829728988529,0.018071073152739814,0.0037395813006338894,0.0046673769089015625,0.006939664823889093,10531.5,10531.5,-0.003869344347908643,-0.003869344347908643,10192.9501953125,10531.5,10044.099609375,10531.5,61.78317665137953,65.1077499964631,37.9976052691983,10301.225,10594.72184190639,10007.72815809361,0.04826488432499554,-0.003826760430813086,0.007895736148545109,0.002027393881282053,0.0020415818364499694,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-12-28,10498.2001953125,10534.5498046875,10460.4501953125,10477.900390625,10477.900390625,272900,-0.0012248513571480046,-0.0014390173806346773,0.0032266899027486584,0.027955615386362043,0.011253470909581287,10486.6900390625,10431.49501953125,10307.055029296875,10309.40498046875,0.016575574773057156,0.01634385403187344,0.003655214878024385,0.004199428432652114,0.006944151245278531,10531.5,10531.5,-0.00508945633338076,-0.00508945633338076,10252.099609375,10531.5,10044.099609375,10531.5,60.59685683233349,66.15646752123575,43.6293777196058,10307.055029296875,10610.054875972211,10004.055182621538,0.047365313300810064,-0.0019336461783767437,0.00705831552041519,0.0034624610598710326,0.0016622082821674139,0,1,0,0,1,0.0,0.0,0,NO DIP
2017-12-29,10492.349609375,10538.7001953125,10488.650390625,10530.7001953125,10530.7001953125,152000,0.005039158869532878,-7.594404287136758e-05,0.008658792593715825,0.027174978448583742,0.029741251588643047,10504.7701171875,10459.355078125,10322.262548828125,10315.8019921875,0.020193019262820355,0.020831943390126062,0.004055922849163358,0.004144701641538161,0.006220331922148456,10531.5,10531.5,-7.594404287136758e-05,-7.594404287136758e-05,10333.25,10531.5,10044.099609375,10531.5,63.68268905741596,70.43614267929115,48.990730711542874,10322.262548828125,10638.491315035833,10006.033782620416,0.05243500312815086,0.003655099893281619,0.004770123618715497,0.0007624602970579569,0.0003525634283759205,1,0,0,0,1,0.0,0.0,0,NO DIP
2018-01-02,10477.5498046875,10495.2001953125,10404.650390625,10442.2001953125,10442.2001953125,153400,-0.008403999578242116,-0.004627867853823631,-0.004841304173020089,0.010543652317760666,0.03165448801670823,10494.61015625,10470.25009765625,10338.282568359375,10321.715,0.010051730184969854,0.01167298218488888,0.005508314899062518,0.004986966052986547,0.006049085245400275,10531.5,10531.5,-0.008479305387409153,-0.008479305387409153,10388.75,10531.5,10044.099609375,10531.5,55.79527716830791,65.92664438227621,52.37791344568954,10338.282568359375,10644.041300724104,10032.523835994645,0.04083482541531769,-0.0033738431249627763,0.008642269077736988,0.0016845914315867512,0.003583834521187461,0,1,0,0,1,0.0,0.25,1,NO DIP
2018-01-03,10482.650390625,10503.599609375,10429.5498046875,10443.2001953125,10443.2001953125,167300,9.576525840304662e-05,-0.0033117508297318965,-0.008384352151877716,0.005241265341114243,0.031147115135395254,10476.9501953125,10475.6951171875,10354.055078125,10326.88201171875,0.008609681570637573,0.01126363053840973,0.004962678904946001,0.0047539089344741685,0.006054317885021768,10531.5,10531.5,-0.008384352151877716,-0.008384352151877716,10440.2998046875,10531.5,10044.099609375,10531.5,55.86179975994045,61.72203296002954,54.246737348557545,10354.055078125,10646.334042310873,10061.776113939128,0.03790822584940701,-0.0037633798555164718,0.007064034564552999,0.0019984658430214955,0.001302188866015032,0,1,0,0,1,0.0,0.25,1,NO DIP
2018-01-04,10469.400390625,10513.0,10441.4501953125,10504.7998046875,10504.7998046875,174900,0.0058985376343401175,-0.00245951267670963,0.0013392564580703148,0.003975801723992367,0.03820322730585812,10479.76015625,10479.855078125,10373.382568359375,10332.82400390625,0.012668696585911077,0.01664363979452621,0.005742994052844782,0.004570715281620074,0.006099152528974092,10531.5,10531.5,-0.0025352699342449103,-0.0025352699342449103,10440.2998046875,10531.5,10044.099609375,10531.5,59.86817849500094,62.63836569376872,55.92506301759978,10373.382568359375,10650.748796502483,10096.016340216267,0.040489580315246965,0.003381226502159474,0.00683418362254733,0.0007832535777161605,0.002669703542671696,1,0,0,0,1,0.0,0.0,0,NO DIP
2018-01-05,10534.25,10566.099609375,10520.099609375,10558.849609375,10558.849609375,180900,0.005145248428569005,0.01117096128025441,0.007725709897226096,0.010977328270091569,0.05124899393864446,10495.95,10491.32001953125,10399.120068359374,10338.09400390625,0.015359909296712715,0.02135360786865914,0.006025085157109473,0.004722252081293015,0.005733247911453726,10558.849609375,10558.849609375,0.0,0.0,10440.2998046875,10558.849609375,10166.7001953125,10558.849609375,63.03839590395579,66.95412800218219,58.13087601451627,10399.120068359374,10641.107233979741,10157.132902739007,0.03955020678400922,0.002335202731566082,0.004366708593397726,0.0006882312456985547,0.0013432746161330896,1,0,0,0,1,0.0,0.0,0,NO DIP
2018-01-08,10591.7001953125,10631.2001953125,10588.5498046875,10623.599609375,10623.599609375,169000,0.006132296831134809,0.017274342221599293,0.008821769905086763,0.017556948374720216,0.044940777763188056,10514.5298828125,10509.65,10421.9650390625,10343.69,0.01934707797970492,0.02706090470373712,0.006200403701965227,0.00493948162775212,0.005340437846215839,10623.599609375,10623.599609375,0.0,0.0,10442.2001953125,10623.599609375,10192.9501953125,10623.599609375,66.45688281361237,74.73765541758075,61.452231895129174,10421.9650390625,10657.754288298496,10186.175789826502,0.04294288932116963,0.003011736876447609,0.004026774723464653,0.0007175982889757154,0.00029743955804132824,1,0,0,0,1,0.0,0.0,0,NO DIP
2018-01-09,10645.099609375,10659.150390625,10603.599609375,10637.0,10637.0,205000,0.0012613794869653638,0.012584742000843141,0.018655053632753216,0.013723434670732892,0.036173997286536475,10553.48984375,10524.05,10440.53251953125,10349.96900390625,0.0188177643334968,0.027732546443899553,0.002818489661528391,0.004802066762305091,0.005040218030443222,10637.0,10637.0,0.0,0.0,10442.2001953125,10637.0,10192.9501953125,10637.0,67.13434914491502,81.053126514631,65.37241081902954,10440.53251953125,10682.886956039629,10198.178083022873,0.043029442455770006,-0.0007608768045596098,0.005218436960521924,0.0013199295230291374,0.0031376306329331774,0,1,0,0,1,0.0,0.0,0,NO DIP
2018-01-10,10652.0498046875,10655.5,10592.7001953125,10632.2001953125,10632.2001953125,176400,-0.0004512366915013777,0.006946834991604867,0.018097900688031743,0.009561809363575868,0.030027386985637783,10591.28984375,10534.12001953125,10456.030029296875,10355.34,0.01684866680011554,0.0267359831075078,0.0029985505620083517,0.004759873340329887,0.004984485635379528,10637.0,10637.0,-0.0004512366915013777,-0.0004512366915013777,10442.2001953125,10637.0,10192.9501953125,10637.0,66.61537044358445,84.69457242454519,69.23684314013268,10456.030029296875,10706.056021034845,10206.004037558905,0.04175935617751669,-0.0018634544279228827,0.005895560557730829,0.00032389966023081495,0.003708206469577131,0,1,0,0,1,0.0,0.0,0,NO DIP
2018-01-11,10637.0498046875,10664.599609375,10612.349609375,10651.2001953125,10651.2001953125,153800,0.0017870242895141608,0.002598044631985541,0.013936523622246622,0.015294444659581075,0.0401409929549299,10620.569921875,10550.1650390625,10476.58251953125,10361.6580078125,0.01666742713625502,0.02794361551806568,0.0027642931221434435,0.004447765129327698,0.004461390685021367,10651.2001953125,10651.2001953125,0.0,0.0,10442.2001953125,10651.2001953125,10192.9501953125,10651.2001953125,67.68045647541172,88.09804631493898,73.00908377509394,10476.58251953125,10719.362910571299,10233.802128491201,0.040786216264554476,0.0013302927865172026,0.004912076276729911,0.0012596927069566967,0.0023220907832560114,1,0,0,0,1,0.0,0.0,0,NO DIP
2018-01-12,10682.5498046875,10690.400390625,10597.099609375,10681.25,10681.25,175200,0.00282125996474325,0.004160007520917608,0.0115922089198357,0.019407476860244355,0.04790564020533106,10645.05,10570.5,10500.997509765624,10366.4730078125,0.017165273114934765,0.03036490732675179,0.0024427892025647175,0.0043525383216712335,0.00418465722836259,10681.25,10681.25,0.0,0.0,10442.2001953125,10681.25,10252.099609375,10681.25,69.3461528886389,92.15775476465024,76.8388179730052,10500.997509765624,10720.803960059457,10281.191059471792,0.038911730967166935,-0.00012167550924308783,0.008733943015089866,0.0007348981358416101,0.007877369370005168,0,1,0,1,1,0.0,0.0,0,NO DIP
2018-01-15,10718.5,10782.650390625,10713.7998046875,10741.5498046875,10741.5498046875,175900,0.005645388385020489,0.010284758315894926,0.01110265819961942,0.020022373200678123,0.04774145920947981,10668.6400390625,10591.5849609375,10525.47001953125,10372.8280078125,0.02052922907530852,0.03554689199486294,0.0022547984380424735,0.004404526904843669,0.004177957940326414,10741.5498046875,10741.5498046875,0.0,0.0,10442.2001953125,10741.5498046875,10333.25,10741.5498046875,72.41810008141583,99.09844802921361,81.29074398424689,10525.47001953125,10737.444608944279,10313.495430118222,0.041504296721676104,0.002150469252927182,0.006423528099780753,0.0038345464325698557,0.0004385124142837151,1,0,0,0,1,0.0,0.0,0,NO DIP
2018-01-16,10761.5,10762.349609375,10687.849609375,10700.4501953125,10700.4501953125,211000,-0.003826227138756466,0.004623892058819301,0.005965046094998483,0.024731377982575742,0.03553578935112389,10681.330078125,10617.4099609375,10543.830029296874,10377.78701171875,0.014854200568526155,0.031091713794992426,0.003561038750878013,0.0033043304250343344,0.00417865018581147,10741.5498046875,10741.5498046875,-0.003826227138756466,-0.003826227138756466,10443.2001953125,10741.5498046875,10388.75,10741.5498046875,67.45610327160728,100.1283847618015,85.05827213975782,10543.830029296874,10749.210576205778,10338.44948238797,0.035014990743168495,-0.005672982826511174,0.006922826743483715,7.89489731914696e-05,0.0011708949437810713,0,1,0,0,1,0.0,0.0,0,NO DIP
2018-01-17,10702.4501953125,10803.0,10666.75,10788.5498046875,10788.5498046875,252700,0.008233261943837888,0.010045622440023383,0.014705292084693067,0.03306932768846216,0.03848391815064378,10712.6,10651.944921875,10563.82001953125,10384.52201171875,0.021273534075812783,0.03890672989212329,0.0045404493559860004,0.0036443845764356,0.0043543054724036155,10788.5498046875,10788.5498046875,0.0,0.0,10504.7998046875,10788.5498046875,10440.2998046875,10788.5498046875,71.90064225228511,106.82214010343705,89.41104573249368,10563.82001953125,10783.008240387418,10344.63179867508,0.04291288608931221,0.008044850272950602,0.01273072964727977,0.001350176366046436,0.00333570300828273,1,0,0,0,1,0.0,0.0,0,NO DIP
